Brick,,,,,
TIME,delta,Vel(km/h),Acc x (m/s^2),Acc y (m/s^2),Acc z (m/s^2)
1035103,108,16.67,0.82,6.83,13.42
1035107,108,16.67,2.28,6.59,8.63
1035111,108,16.67,0.94,12.55,5.18
1035115,108,16.67,2.08,9.41,5.81
1035119,108,16.67,0.78,5.77,10.28
1035123,108,16.67,-0.39,3.61,11.1
1035127,108,16.67,0.39,4.71,7.06
1035131,108,16.67,1.26,7.14,2.55
1035136,108,16.67,1.84,2.43,1.1
1035139,108,16.67,1.84,-1.41,5.81
1035143,108,16.67,1.88,-2.71,9.61
1035147,108,16.67,1.84,-0.39,20.59
1035151,108,16.67,1.37,4.94,13.96
1035155,108,16.67,3.06,3.18,11.81
1035159,108,16.67,2.16,4.28,12
1035163,108,16.67,1.33,4,10.98
1035167,115,15.65,1.53,4.43,12.71
1035171,115,15.65,0.63,1.53,16
1035175,115,15.65,1.84,1.92,13.14
1035180,115,15.65,0.67,-0.51,12.32
1035184,115,15.65,0.98,5.41,11.65
1035187,115,15.65,0.59,7.18,7.96
1035191,115,15.65,-0.04,7.45,6
1035195,115,15.65,0,7.18,8.32
1035199,115,15.65,-0.78,9.53,5.88
1035203,115,15.65,-0.04,6.67,6.24
1035207,115,15.65,0.27,9.02,6.39
1035211,115,15.65,0.71,9.41,6.83
1035214,115,15.65,0.08,7.61,8.75
1035218,115,15.65,0,8.55,4.35
1035223,115,15.65,0.08,6.43,-0.24
1035227,115,15.65,0,5.49,1.02
1035231,115,15.65,0.71,2.24,6.04
1035235,115,15.65,1.37,1.1,15.18
1035239,115,15.65,1.73,0.47,17.65
1035243,115,15.65,2.28,5.37,20.12
1035246,115,15.65,3.37,6.51,16.91
1035250,115,15.65,2.55,8.83,14.47
1035254,115,15.65,3.02,8.9,11.69
1035258,115,15.65,3.41,10.08,9.65
1035262,115,15.65,2.04,6.86,9.53
1035267,100,18,3.77,3.61,10.83
1035271,100,18,2.47,4.35,9.1
1035275,100,18,2.63,3.45,5.81
1035279,100,18,1.88,5.26,8.08
1035282,100,18,0.75,7.65,5.33
1035286,100,18,0.24,6.98,3.61
1035290,100,18,-0.08,6.04,6.24
1035294,100,18,0.71,7.34,8.47
1035298,100,18,1.1,5.45,9.22
1035302,100,18,2.55,5.33,9.57
1035307,100,18,1.65,9.41,3.88
1035310,100,18,0.67,8.83,1.37
1035314,100,18,-0.04,7.92,0.35
1035318,100,18,0.31,2.2,5.37
1035322,100,18,0.75,-0.16,10.43
1035326,100,18,1.77,4.71,12.55
1035330,100,18,0.35,2.82,10.36
1035334,100,18,2.2,1.26,13.3
1035338,100,18,0.59,1.8,14.75
1035342,100,18,0.12,2.2,14.4
1035345,100,18,-0.24,1.61,13.3
1035350,100,18,-0.2,3.1,6.83
1035354,100,18,0.51,1.61,5.69
1035358,100,18,-1.29,4.2,3.8
1035362,100,18,-1.1,4.86,11.61
1035366,100,18,-1.77,1.77,16.4
1035370,100,18,-1.26,1.37,21.03
1035374,100,18,-0.98,2.94,16.04
1035378,111,16.22,-0.63,8.75,12.36
1035381,111,16.22,-0.98,9.06,6.39
1035385,111,16.22,-0.71,10.79,8.24
1035389,111,16.22,-0.75,7.06,8.47
1035394,111,16.22,-1.14,7.18,13.77
1035398,111,16.22,-0.59,5.84,13.22
1035402,111,16.22,0.98,6.28,12.2
1035406,111,16.22,1.33,3.96,11.65
1035410,111,16.22,8.55,3.88,9.3
1035414,111,16.22,1.22,10.87,6.43
1035418,111,16.22,1.41,6.51,5.14
1035421,111,16.22,1.18,5.69,9.06
1035425,111,16.22,1.41,4.16,11.06
1035429,111,16.22,2.31,4.24,11.69
1035433,111,16.22,0.86,6.43,6.86
1035438,111,16.22,0.51,4.43,5.77
1035442,111,16.22,-0.78,1.49,6.79
1035446,111,16.22,0.59,4.82,4.82
1035450,111,16.22,0,7.88,8.12
1035454,111,16.22,1.77,7.61,9.38
1035457,111,16.22,2.59,5.1,10.98
1035461,111,16.22,2.35,9.18,7.81
1035465,111,16.22,0.39,8.71,7.96
1035469,111,16.22,-0.75,8.94,9.41
1035473,111,16.22,1.1,6.83,9.3
1035478,100,18,1.53,5.84,17.69
1035482,100,18,2.12,2,20.59
1035486,100,18,1.77,3.18,19.73
1035490,100,18,-0.43,2.28,20.2
1035493,100,18,0.9,5.37,14.98
1035497,100,18,-1.45,6.83,8.94
1035501,100,18,-1.37,9.77,10.04
1035505,100,18,-0.67,6.39,5.49
1035509,100,18,0.67,7.41,8.08
1035513,100,18,0.9,4.98,9.89
1035517,100,18,0.47,6.32,0.9
1035522,100,18,0.43,7.88,-5.53
1035525,100,18,-1.29,4.2,-9.26
1035529,100,18,-0.67,4.43,-10.28
1035533,100,18,-0.82,2.12,-5.96
1035537,100,18,-0.31,0,-2.24
1035541,100,18,1.02,-3.1,6.51
1035545,100,18,2.39,0.35,18.32
1035549,100,18,1.37,2.2,12.08
1035553,100,18,1.73,4.75,13.73
1035556,100,18,0.31,9.96,14.55
1035560,100,18,0.59,6.63,13.26
1035565,100,18,0.98,10.2,10.2
1035569,100,18,0.55,3.18,6.51
1035573,100,18,0.27,4.12,6.24
1035577,100,18,0.08,6.43,1.61
1035581,100,18,-0.86,2.43,6.59
1035585,100,18,-1.29,2.04,8.79
1035589,100,18,0.2,6.32,5.37
1035592,100,18,1.41,7.22,8.32
1035596,118,15.25,-1.84,4.39,11.85
1035600,118,15.25,0.04,6,18.36
1035604,118,15.25,1.02,2.98,18.44
1035609,118,15.25,5.69,8.43,17.06
1035613,118,15.25,-0.71,8.2,14.95
1035617,118,15.25,-1.29,5.57,10.83
1035621,118,15.25,1.18,5.26,12.83
1035625,118,15.25,-2.67,3.45,12.28
1035629,118,15.25,-3.37,2.67,6.79
1035632,118,15.25,-0.2,3.06,6.71
1035636,118,15.25,1.29,3.65,3.45
1035640,118,15.25,2,4.9,8.08
1035644,118,15.25,4.12,5.81,13.3
1035649,118,15.25,3.3,3.18,7.96
1035653,118,15.25,3.77,-2.47,16.59
1035657,118,15.25,5.18,0.43,16.08
1035661,118,15.25,2.86,4.55,15.26
1035665,118,15.25,3.8,6.12,13.42
1035669,118,15.25,3.14,6.32,12.63
1035672,118,15.25,2.43,9.69,8
1035676,118,15.25,1.73,7.41,7.92
1035680,118,15.25,1.18,5.22,9.96
1035684,118,15.25,3.3,5.02,14.28
1035688,118,15.25,2.82,0.82,16.55
1035693,97,18.56,2.04,4.94,12.43
1035697,97,18.56,2.59,7.1,12.91
1035701,97,18.56,2.63,7.81,11.96
1035705,97,18.56,2.16,6.9,9.18
1035708,97,18.56,1.53,5.61,7.18
1035712,97,18.56,1.77,9.61,10.08
1035716,97,18.56,0.55,7.22,8.24
1035720,97,18.56,0.27,2.47,12.94
1035724,97,18.56,1.14,1.61,14.55
1035728,97,18.56,0,0.94,10.94
1035731,97,18.56,-0.94,1.1,8.16
1035736,97,18.56,0.78,6.16,4.51
1035740,97,18.56,0.9,0.24,8.28
1035744,97,18.56,0.27,-0.43,10.04
1035748,97,18.56,1.41,0.04,8.51
1035752,97,18.56,0.9,0.12,7.73
1035755,97,18.56,1.18,3.92,6
1035759,97,18.56,1.8,10.59,4.35
1035763,97,18.56,2.35,9.02,5.49
1035767,97,18.56,3.77,5.65,8.12
1035771,97,18.56,5.22,5.14,9.92
1035776,97,18.56,4.86,5.61,9.06
1035779,97,18.56,3.22,7.88,3.61
1035783,97,18.56,1.77,9.34,0.2
1035787,97,18.56,4.08,7.14,1.02
1035791,97,18.56,3.73,4.94,5.06
1035795,97,18.56,2.35,4.63,10.51
1035799,97,18.56,3.45,8.2,13.3
1035802,109,16.51,0.86,9.49,10.24
1035806,109,16.51,0.59,9.3,8
1035810,109,16.51,0.78,12.4,5.33
1035814,109,16.51,-0.16,13.02,4.79
1035819,109,16.51,-0.43,11.85,6.59
1035823,109,16.51,0.12,11.89,6.04
1035827,109,16.51,-0.12,10.04,7.18
1035831,109,16.51,-0.67,4.16,8.04
1035835,109,16.51,-1.02,3.41,7.92
1035839,109,16.51,-0.24,-0.55,11.89
1035842,109,16.51,-1.49,1.29,9.92
1035846,109,16.51,-1.41,-1.65,10.79
1035850,109,16.51,-1.02,-0.16,14.55
1035854,109,16.51,-1.96,1.45,15.97
1035858,109,16.51,-2.63,2.35,14.36
1035863,109,16.51,-3.18,6.86,11.57
1035867,109,16.51,-4.31,6.59,7.73
1035871,109,16.51,-2.71,7.53,6.86
1035875,109,16.51,-2,6.2,6.79
1035879,109,16.51,-2.12,5.06,11.18
1035883,109,16.51,-1.45,3.41,12.83
1035886,109,16.51,-1.88,3.18,11.45
1035890,109,16.51,-0.86,3.53,10.2
1035894,109,16.51,-0.51,5.69,7.65
1035898,109,16.51,0.82,6.67,7.1
1035902,100,18,0.51,4.75,9.81
1035907,100,18,1.84,5.84,6.43
1035911,100,18,3.22,5.37,7.85
1035915,100,18,2.63,3.57,11.38
1035919,100,18,2.67,1.22,13.22
1035922,100,18,2.71,-2.51,19.02
1035926,100,18,3.41,-2.51,9.73
1035930,100,18,2.9,1.73,8.83
1035934,100,18,4.2,2.86,11.06
1035938,100,18,4.24,2.9,12.24
1035942,100,18,4.82,3.37,9.81
1035947,100,18,4.28,3.26,11.1
1035951,100,18,3.88,2.08,13.89
1035955,100,18,3.1,6.24,11.69
1035959,100,18,2.63,7.57,11.18
1035962,100,18,3.02,8.12,9.77
1035966,100,18,2.94,7.85,9.45
1035970,100,18,2.55,8.16,6.55
1035974,100,18,2.12,8.39,3.33
1035978,100,18,2.71,8.36,5.53
1035982,100,18,2.08,7.45,6.47
1035986,100,18,1.41,4.51,7.73
1035990,100,18,1.22,3.22,8.36
1035994,100,18,-0.55,11.61,2
1035998,100,18,-0.67,7.65,-0.08
1036002,100,18,-0.43,6.71,0.9
1036006,100,18,0.51,3.73,5.73
1036010,100,18,0.63,0.78,12.12
1036014,100,18,0.39,5.73,13.14
1036018,116,15.52,1.53,0.12,17.46
1036022,116,15.52,1.53,4.31,14.4
1036026,116,15.52,0.08,4.94,9.61
1036029,116,15.52,0.12,6.12,9.1
1036034,116,15.52,-0.55,7.1,7.69
1036038,116,15.52,1.14,7.85,6.51
1036042,116,15.52,1.37,4.39,8.43
1036046,116,15.52,1.88,4.9,12.2
1036050,116,15.52,1.33,3.84,15.1
1036054,116,15.52,1.14,2.9,12.63
1036058,116,15.52,1.1,7.88,10.47
1036061,116,15.52,1.45,7.1,6.9
1036065,116,15.52,1.53,11.41,4.2
1036069,116,15.52,1.73,11.53,5.57
1036073,116,15.52,0.78,11.26,8.39
1036078,116,15.52,1.29,11.26,5.57
1036082,116,15.52,1.41,7.18,-2.59
1036086,116,15.52,0.63,9.1,-4.9
1036090,116,15.52,0.98,3.06,-4.51
1036094,116,15.52,2.75,0.24,3.33
1036098,116,15.52,2.04,-0.2,13.26
1036101,116,15.52,1.57,-2,20.4
1036105,116,15.52,-1.1,2.39,18.44
1036109,91,19.78,-0.39,2.35,20.63
1036113,91,19.78,-0.39,7.06,16.2
1036118,91,19.78,-0.08,9.85,14.67
1036122,91,19.78,1.69,7.3,11.02
1036126,91,19.78,1.8,8.63,10.83
1036130,91,19.78,3.02,7.37,12.12
1036134,91,19.78,2.39,7.41,11.85
1036137,91,19.78,2.63,3.65,2.24
1036141,91,19.78,2.67,3.06,1.96
1036145,91,19.78,1.49,0.9,4.55
1036149,91,19.78,2.39,-0.43,3.92
1036153,91,19.78,1.57,2.16,6.75
1036157,91,19.78,2.43,2.59,9.22
1036161,91,19.78,1.65,4.94,4.12
1036165,91,19.78,0.75,3.65,7.53
1036169,91,19.78,-1.41,2.59,10.08
1036173,91,19.78,-1.57,-0.31,13.45
1036177,91,19.78,-0.12,-2.75,14.98
1036181,91,19.78,0.35,2.28,11.41
1036185,91,19.78,-0.16,2.43,13.1
1036188,91,19.78,-0.9,0.9,14.04
1036192,91,19.78,-1.92,2.9,15.34
1036196,91,19.78,-2,2.35,14.83
1036200,91,19.78,-0.12,6.12,11.77
1036205,91,19.78,-0.27,5.18,11.45
1036209,91,19.78,-1.37,7.73,10.55
1036213,91,19.78,0.27,8.36,9.73
1036216,107,16.82,-0.47,8.12,10.2
1036220,107,16.82,-1.02,4.71,11.38
1036224,107,16.82,0.39,3.49,7.65
1036228,107,16.82,0.16,5.61,2.98
1036232,107,16.82,-0.9,8.12,2.86
1036236,107,16.82,-1.88,7.49,4.9
1036240,107,16.82,-1.22,5.65,7.57
1036244,107,16.82,-1.18,6.28,8.43
1036249,107,16.82,0.16,4.31,6.86
1036252,107,16.82,-0.67,-0.27,15.49
1036256,107,16.82,-0.51,2.2,10.36
1036260,107,16.82,-0.9,3.3,13.53
1036264,107,16.82,-0.39,4.31,12
1036268,107,16.82,-0.9,9.41,11.73
1036272,107,16.82,-0.51,7.49,13.49
1036276,107,16.82,2.63,7.45,11.73
1036280,107,16.82,1.96,6.51,14.47
1036284,107,16.82,1.92,6.24,11.85
1036289,107,16.82,2.08,5.41,6.55
1036293,107,16.82,1.22,0.75,5.49
1036296,107,16.82,1.8,0.27,-2.24
1036300,107,16.82,2.79,0.04,4.94
1036304,107,16.82,1.53,-5.02,18.44
1036308,107,16.82,3.3,-2,13.22
1036312,107,16.82,2.59,7.18,10.75
1036316,100,18,2.98,12.2,12.87
1036320,100,18,2.51,16.16,11.53
1036324,100,18,3.18,14.51,11.89
1036328,100,18,2.86,18.04,16.99
1036333,100,18,0.82,10.9,16.79
1036337,100,18,1.53,8.28,12.71
1036341,100,18,1.33,3.18,11.38
1036345,100,18,1.49,0.94,6.28
1036348,100,18,1.33,4.94,1.14
1036352,100,18,2.98,2.39,4.35
1036356,100,18,3.26,-1.22,1.26
1036360,100,18,3.8,-1.65,5.69
1036364,100,18,1.49,2.63,7.65
1036368,100,18,1.77,4.86,9.18
1036372,100,18,2.35,6.75,5.77
1036376,100,18,0.51,6.16,6.24
1036380,100,18,0.86,4.51,8.79
1036384,100,18,0.43,3.73,10.28
1036388,100,18,0.59,3.33,12.47
1036392,100,18,-1.65,1.1,10
1036396,100,18,-1.65,6.51,9.06
1036400,100,18,-2.08,8.87,6.67
1036404,100,18,-1.06,7.45,8.43
1036407,100,18,-0.12,7.61,9.18
1036411,100,18,2.24,9.53,8.63
1036416,100,18,2.82,7.61,10.98
1036420,100,18,2.9,6.59,12.12
1036424,100,18,2.08,4.16,10.59
1036428,112,16.07,1.41,2.08,10.55
1036432,112,16.07,1.45,2.82,4.43
1036436,112,16.07,2.47,4.47,-3.1
1036440,112,16.07,3.37,3.65,2.63
1036443,112,16.07,1.33,1.69,7.77
1036447,112,16.07,2.35,-0.39,13.69
1036451,112,16.07,1.73,2.16,15.1
1036455,112,16.07,0.94,3.57,10.87
1036460,112,16.07,-0.39,3.33,10.36
1036464,112,16.07,0.35,5.69,8.59
1036468,112,16.07,2.2,7.92,11.3
1036472,112,16.07,2.75,7.81,11.57
1036476,112,16.07,2.39,8.24,10.79
1036480,112,16.07,2.47,9.3,10.24
1036484,112,16.07,2.71,11.02,8.71
1036487,112,16.07,2.79,8.04,8.43
1036491,112,16.07,2.82,7.85,8.32
1036495,112,16.07,3.14,9.53,5.45
1036499,112,16.07,3.3,3.3,10.87
1036504,112,16.07,2.28,1.57,10.12
1036508,112,16.07,2.47,6.55,9.73
1036512,112,16.07,1.53,10.83,9.18
1036516,112,16.07,0.59,4.86,6.28
1036519,91,19.78,0.67,9.92,6.08
1036523,91,19.78,0.75,7.73,7.34
1036527,91,19.78,1.06,7.73,16.95
1036531,91,19.78,0.82,8.12,13.89
1036535,91,19.78,-0.08,3.53,7.22
1036539,91,19.78,-0.47,5.22,5.69
1036544,91,19.78,-1.22,2.63,11.49
1036547,91,19.78,0.2,1.53,8.51
1036551,91,19.78,0.9,1.92,11.18
1036555,91,19.78,1.61,3.14,15.1
1036559,91,19.78,1.65,3.88,13.65
1036563,91,19.78,-0.27,4.9,9.96
1036567,91,19.78,-0.78,7.53,8.32
1036571,91,19.78,0.35,6.79,12.36
1036574,91,19.78,-0.39,6.12,10.87
1036578,91,19.78,-0.24,7.77,12.91
1036582,91,19.78,-1.49,3.96,14.08
1036587,91,19.78,-0.67,5.81,12.94
1036591,91,19.78,-1.26,5.3,13.18
1036595,91,19.78,-1.73,6.32,11.41
1036599,91,19.78,-1.02,10.59,3.26
1036603,91,19.78,-0.12,9.69,2.35
1036606,91,19.78,1.49,6.67,4.24
1036610,91,19.78,0.71,6.51,6.83
1036614,91,19.78,0.47,6.2,7.61
1036618,91,19.78,-0.16,4.43,7.26
1036622,91,19.78,0.47,6.12,2.24
1036625,106,16.98,-0.12,5.41,8.87
1036630,106,16.98,0.63,0.9,12.55
1036634,106,16.98,-0.16,0.2,21.3
1036638,106,16.98,1.49,1.96,21.03
1036642,106,16.98,1.29,0.78,17.77
1036646,106,16.98,0.98,5.22,10.83
1036650,106,16.98,1.37,9.02,6.63
1036654,106,16.98,1.41,9.02,5.84
1036658,106,16.98,1.18,11.61,5.06
1036662,106,16.98,1.49,10.28,2.24
1036666,106,16.98,1.73,3.88,7.1
1036669,106,16.98,1.06,2.79,8.98
1036674,106,16.98,2.16,3.96,9.73
1036678,106,16.98,1.14,3.41,10.12
1036682,106,16.98,1.33,9.57,5.81
1036686,106,16.98,-0.04,7.92,6.86
1036690,106,16.98,0.35,8.2,8
1036694,106,16.98,1.37,3.1,11.22
1036697,106,16.98,0.71,4.51,12.4
1036701,106,16.98,-0.27,2.71,4.04
1036705,106,16.98,0.39,7.88,0
1036709,106,16.98,0.31,6.9,-1.22
1036713,106,16.98,0.75,4.94,1.69
1036718,106,16.98,1.18,-0.55,10.4
1036722,97,18.56,2.08,-2.71,17.93
1036726,97,18.56,1.77,-3.84,16.63
1036730,97,18.56,1.69,2.39,13.34
1036733,97,18.56,3.22,5.33,14.4
1036737,97,18.56,2.55,5.14,12.4
1036741,97,18.56,2.67,10.16,10.47
1036745,97,18.56,3.92,8.04,14.63
1036749,97,18.56,3.65,7.06,15.81
1036753,97,18.56,2.59,7.3,10.4
1036758,97,18.56,2.12,2.79,7.96
1036762,97,18.56,4.35,1.8,12.91
1036765,97,18.56,4.12,1.84,11.53
1036769,97,18.56,2.94,3.73,10
1036773,97,18.56,3.96,4.28,14.55
1036777,97,18.56,3.33,7.02,16.83
1036781,97,18.56,2.98,6.55,17.34
1036785,97,18.56,0.98,5.3,10.32
1036789,97,18.56,9.22,8.9,7.49
1036792,97,18.56,3.49,10.36,3.02
1036796,97,18.56,1.73,5.41,6.47
1036801,97,18.56,1.14,3.84,6.79
1036805,97,18.56,0.9,1.84,4.31
1036809,97,18.56,0.31,0.2,14.44
1036813,97,18.56,0.31,-1.65,13.22
1036817,97,18.56,0,3.33,5.65
1036820,97,18.56,0.51,8.08,-3.1
1036824,97,18.56,1.61,9.89,9.45
1036828,97,18.56,0.39,-1.84,16.59
1036832,110,16.36,0.94,1.45,9.14
1036836,110,16.36,0.71,4.63,11.38
1036840,110,16.36,-1.14,11.69,6.9
1036845,110,16.36,-0.55,13.77,3.45
1036849,110,16.36,2.31,11.96,7.06
1036852,110,16.36,2.16,3.49,13.77
1036856,110,16.36,2.24,0.31,20.44
1036860,110,16.36,0.98,1.45,19.46
1036864,110,16.36,1.49,4.59,8.75
1036868,110,16.36,1.37,7.65,3.06
1036872,110,16.36,0.51,7.88,-0.47
1036876,110,16.36,2.28,7.73,0.35
1036880,110,16.36,1.26,3.88,5.06
1036884,110,16.36,1.73,4.28,7.69
1036888,110,16.36,0.59,0.27,10.28
1036892,110,16.36,-1.02,3.18,10.98
1036896,110,16.36,-0.2,2.16,12.47
1036900,110,16.36,-0.31,3.69,8.87
1036904,110,16.36,2.2,4.86,6.83
1036908,110,16.36,0.43,2.43,11.38
1036912,110,16.36,0.63,-2.75,13.73
1036916,110,16.36,1.53,0.31,13.14
1036920,110,16.36,0.27,2.35,12.75
1036924,92,19.57,-0.12,7.1,8.47
1036928,92,19.57,0.47,13.22,2.31
1036932,92,19.57,1.41,11.65,2.39
1036936,92,19.57,1.61,10.12,5.41
1036940,92,19.57,0.16,9.14,8.98
1036944,92,19.57,-0.82,9.14,13.06
1036948,92,19.57,0.55,11.49,4.63
1036952,92,19.57,0.43,8.47,5.22
1036955,92,19.57,0.08,6.16,6.04
1036959,92,19.57,0.31,1.37,10.36
1036963,92,19.57,0.98,3.26,10.94
1036967,92,19.57,1.77,2,10.4
1036972,92,19.57,1.02,3.84,12.36
1036976,92,19.57,0.47,8.04,9.38
1036980,92,19.57,0.82,11.26,6
1036983,92,19.57,-0.78,9.38,4.28
1036987,92,19.57,-0.63,10.75,5.88
1036991,92,19.57,0.94,3.77,14.98
1036995,92,19.57,1.26,-3.14,24.32
1036999,92,19.57,3.18,-2.9,22.99
1037003,92,19.57,2.04,-0.71,17.69
1037007,92,19.57,-0.08,8.2,6.98
1037011,92,19.57,1.77,8.75,-2.39
1037015,92,19.57,3.14,10.28,6.94
1037019,92,19.57,3.92,2.12,12.2
1037023,92,19.57,4.67,-4.79,13.38
1037027,103,17.48,3.84,1.77,5.81
1037031,103,17.48,1.77,12.24,5.18
1037035,103,17.48,0.75,18.08,-2
1037039,103,17.48,1.61,10.87,4.2
1037043,103,17.48,1.77,-2.98,17.1
1037047,103,17.48,3.26,-0.47,16.4
1037050,103,17.48,2.67,-0.75,14.63
1037054,103,17.48,0.9,6.24,9.3
1037059,103,17.48,-1.02,9.61,3.26
1037063,103,17.48,-0.82,8.87,5.1
1037067,103,17.48,-0.39,10,6.63
1037071,103,17.48,1.26,6.28,7.41
1037075,103,17.48,1.41,7.18,10.4
1037079,103,17.48,0.63,3.53,10.94
1037083,103,17.48,-0.51,3.37,15.85
1037087,103,17.48,0.04,1.61,13.96
1037090,103,17.48,1.92,6.79,7.85
1037094,103,17.48,2.51,5.77,8.75
1037099,103,17.48,3.37,4.04,12.47
1037103,103,17.48,3.84,4.98,7.96
1037107,103,17.48,2.28,7.26,4.98
1037111,103,17.48,2.75,6.63,3.06
1037115,103,17.48,2.98,8.98,1.61
1037119,103,17.48,3.06,8.55,6.39
1037122,95,18.95,1.84,4.86,15.26
1037126,95,18.95,0.9,6.32,19.73
1037130,95,18.95,1.37,2.08,21.61
1037134,95,18.95,0.43,2.98,16.36
1037138,95,18.95,0.63,6.32,12.43
1037143,95,18.95,1.53,9.77,11.85
1037147,95,18.95,1.14,8.28,-0.51
1037151,95,18.95,3.61,8.08,1.33
1037154,95,18.95,3.02,6.51,6.08
1037158,95,18.95,3.18,6.24,6.04
1037162,95,18.95,2.63,3.61,14.83
1037166,95,18.95,2,1.26,19.38
1037170,95,18.95,3.14,6.24,7.14
1037174,95,18.95,1.53,8.28,-4.75
1037177,95,18.95,2.39,7.88,1.33
1037181,95,18.95,2.08,0.67,1.29
1037186,95,18.95,3.14,0.98,3.18
1037190,95,18.95,0.55,2,5.3
1037194,95,18.95,1.77,4.79,11.49
1037198,95,18.95,1.22,1.53,13.3
1037201,95,18.95,0.43,3.73,12.83
1037205,95,18.95,2.55,3.26,8.71
1037209,95,18.95,3.3,5.33,8.16
1037213,95,18.95,0.9,3.65,8.28
1037217,95,18.95,0,6.24,12.28
1037221,95,18.95,0.12,-0.43,16.63
1037224,95,18.95,1.06,2.82,13.53
1037229,107,16.82,0.47,2.31,12.71
1037233,107,16.82,1.14,3.84,10.47
1037237,107,16.82,0.75,6.32,8.39
1037241,107,16.82,1.45,-1.1,5.14
1037245,107,16.82,1.06,2.82,11.92
1037249,107,16.82,0.98,3.49,10.59
1037253,107,16.82,1.02,5.18,6.63
1037257,107,16.82,-1.33,9.41,-1.61
1037261,107,16.82,-2.59,5.33,6.71
1037264,107,16.82,0.39,0.86,15.61
1037268,107,16.82,1.84,4.79,8.94
1037273,107,16.82,0.98,6.12,12.12
1037277,107,16.82,0,4.82,15.81
1037281,107,16.82,-1.65,5.69,20.28
1037285,107,16.82,1.29,0.08,20.52
1037289,107,16.82,0.71,4.82,15.3
1037293,107,16.82,1.96,2.71,14.16
1037297,107,16.82,1.37,6.98,10.08
1037301,107,16.82,-0.04,6.94,5.77
1037304,107,16.82,0.63,11.02,9.73
1037308,107,16.82,0.78,3.18,17.69
1037313,107,16.82,0.78,3.26,20.75
1037317,107,16.82,0.51,0.24,16.04
1037321,92,19.57,0.63,5.65,9.77
1037325,92,19.57,0.55,10.87,0.78
1037329,92,19.57,-1.92,13.61,-1.14
1037333,92,19.57,-0.86,10.12,1.26
1037337,92,19.57,0,10.59,3.02
1037340,92,19.57,0.94,6.71,7.53
1037344,92,19.57,1.29,5.41,5.69
1037348,92,19.57,2.59,2.28,4.43
1037352,92,19.57,1.49,3.88,4.47
1037357,92,19.57,1.06,-0.43,4.98
1037361,92,19.57,-0.27,2.2,9.38
1037364,92,19.57,1.29,4.43,7.02
1037368,92,19.57,1.84,3.92,6.86
1037372,92,19.57,0.63,-2.79,12.51
1037376,92,19.57,2.43,-2.24,14.95
1037380,92,19.57,2.04,2.39,11.45
1037384,92,19.57,1.92,11.69,5.92
1037388,92,19.57,-0.86,14.55,3.26
1037391,92,19.57,-2.71,-0.27,6.47
1037395,92,19.57,-1.96,1.84,10.43
1037400,92,19.57,0.75,0.75,10.2
1037404,92,19.57,1.06,2.94,11.41
1037408,92,19.57,0.51,3.65,11.38
1037412,92,19.57,0.16,10.04,9.26
1037416,92,19.57,-0.9,5.26,11.14
1037420,99,18.18,-0.55,11.96,4.63
1037423,99,18.18,2.08,9.34,7.26
1037427,99,18.18,1.18,-0.35,16.63
1037431,99,18.18,3.33,-3.49,24.01
1037435,99,18.18,3.14,4.16,15.61
1037440,99,18.18,-0.39,7.96,16.79
1037444,99,18.18,0,5.49,12.32
1037448,99,18.18,-0.2,7.1,8.12
1037451,99,18.18,0.39,4.79,2.55
1037455,99,18.18,0.63,14.87,-0.94
1037459,99,18.18,1.22,5.61,6.16
1037463,99,18.18,1.45,4.79,6.51
1037467,99,18.18,0.67,6.35,5.22
1037471,99,18.18,0.78,12.87,10.4
1037475,99,18.18,-0.39,6.71,10.08
1037478,99,18.18,0.35,7.37,12
1037483,99,18.18,1.37,9.26,8.83
1037487,99,18.18,1.45,11.41,4.86
1037491,99,18.18,1.06,12.75,-0.82
1037495,99,18.18,0.9,3.57,3.77
1037499,99,18.18,2.35,2.59,11.61
1037503,99,18.18,4.35,6.67,2.35
1037506,99,18.18,4.59,1.73,15.73
1037510,99,18.18,2,1.49,15.02
1037514,94,19.15,4.82,4.55,1.29
1037518,94,19.15,2.63,5.3,-0.35
1037522,94,19.15,3.69,5.73,3.3
1037527,94,19.15,0.27,1.96,5.02
1037530,94,19.15,-1.18,3.18,1.8
1037534,94,19.15,1.06,-2.28,14.67
1037538,94,19.15,0.43,-4.67,24.83
1037542,94,19.15,2.16,-2.43,24.2
1037546,94,19.15,-0.12,0.27,17.42
1037550,94,19.15,-1.29,10.79,3.1
1037554,94,19.15,-3.57,7.02,3.22
1037558,94,19.15,-6,6.98,1.53
1037561,94,19.15,-1.45,3.33,1.41
1037565,94,19.15,-1.29,4.08,12.2
1037570,94,19.15,0.04,9.02,9.41
1037574,94,19.15,-0.27,5.37,7.57
1037578,94,19.15,0.94,5.3,9.41
1037581,94,19.15,-0.39,5.73,8.94
1037585,94,19.15,-1.26,6.67,9.89
1037589,94,19.15,-0.43,3.1,12.55
1037593,94,19.15,0.94,12.08,5.73
1037597,94,19.15,0.08,4.24,7.14
1037601,94,19.15,1.33,4.98,9.73
1037605,94,19.15,1.53,6.55,15.61
1037608,94,19.15,1.8,8.16,19.5
1037613,94,19.15,1.88,-0.12,19.22
1037617,94,19.15,1.41,5.49,15.65
1037621,107,16.82,0.63,5.84,8.32
1037625,107,16.82,-0.24,9.06,2.67
1037629,107,16.82,0.35,14.63,-1.22
